ID_Cliente,Nome,Idade,Gênero,Email,País,Data_Compra,Produto,Categoria,Quantidade,Preço_Unitário,Forma_Pagamento,Avaliação,Cliente_Frequente
752,Helena Ribeiro,49,Outro,rafaelanovaes@ig.com.br,Portugal,2024-07-22,Tablet,Eletrônicos,5,853.32,Boleto,3,Sim
753,Sra. Emilly Jesus,41,Feminino,rmoraes@uol.com.br,Portugal,2025-02-27,Arroz,Alimentos,5,79.27,Cartão de Crédito,2,Não
754,Luiz Henrique Cavalcanti,53,Feminino,lopesgabriela@ig.com.br,Portugal,2024-09-04,Arroz,Alimentos,5,1735.24,Débito,4,Sim
755,Srta. Maria Vitória Nogueira,43,Feminino,thalescavalcanti@da.br,Portugal,2024-11-16,Notebook,Eletrônicos,3,428.67,Boleto,4,Não
756,Vicente Cardoso,69,Outro,ana-juliarocha@hotmail.com,Angola,2024-12-04,Tablet,Eletrônicos,1,1648.16,Débito,4,Não
757,Ryan Rezende,39,Outro,vcastro@da.br,Angola,2025-03-16,Notebook,Eletrônicos,3,1017.61,PIX,4,Não
758,Calebe Pinto,47,Outro,benjamin83@silva.br,Brasil,2024-10-21,Notebook,Eletrônicos,4,1584.13,Boleto,1,Não
759,Joana Ribeiro,30,Outro,pda-mata@vieira.com,Portugal,2024-09-19,Arroz,Alimentos,1,324.07,Boleto,5,Não
760,Dr. Augusto Vieira,68,Feminino,ana-sophia53@moreira.net,Angola,2023-10-14,Suspense,Livros,3,355.22,PIX,3,Sim
761,Anthony da Mota,23,Feminino,ryan34@da.com,Portugal,2023-06-17,Vestido,Roupas,4,1890.07,Boleto,1,Sim
762,Rafael Barros,53,Outro,marcela13@cardoso.com,Moçambique,2025-01-01,Camiseta,Roupas,4,404.55,Boleto,1,Não
763,Srta. Bruna Moreira,57,Feminino,gomescecilia@ig.com.br,Moçambique,2023-09-12,Feijão,Alimentos,1,1916.49,Boleto,5,Sim
764,Francisco Mendes,18,Outro,pda-paz@gmail.com,Moçambique,2024-12-08,Fantasia,Livros,4,245.84,Boleto,2,Não
765,Dra. Rebeca Jesus,36,Outro,joao-felipe78@hotmail.com,Angola,2024-06-19,Suspense,Livros,4,1714.11,Boleto,3,Sim
766,Luana Rodrigues,44,Masculino,ida-conceicao@teixeira.com,Angola,2024-04-23,Camiseta,Roupas,3,1952.5,Boleto,5,Não
767,Thales Moura,33,Feminino,yuri95@gmail.com,Moçambique,2023-09-23,Romance,Livros,1,943.07,PIX,4,Sim
768,Ana Laura Moraes,63,Feminino,da-rochamariane@nogueira.br,Angola,2025-02-17,Geladeira,Casa,1,199.61,Cartão de Crédito,1,Não
769,Maria Julia Ferreira,33,Feminino,sarah06@moura.com,Portugal,2024-04-15,Liquidificador,Casa,1,514.78,Débito,3,Não
770,Pietra da Costa,60,Feminino,gabriela38@hotmail.com,Argentina,2023-09-15,Liquidificador,Casa,5,366.95,Boleto,5,Não
771,Nathan Mendes,39,Feminino,gustavo89@gmail.com,Argentina,2024-08-16,Tablet,Eletrônicos,5,871.53,PIX,1,Não
772,André Campos,20,Masculino,maragao@uol.com.br,Angola,2025-01-06,Macarrão,Alimentos,4,573.02,PIX,5,Não
773,Amanda Ramos,51,Feminino,pedrofreitas@gmail.com,Angola,2023-08-26,Jaqueta,Roupas,4,1529.71,Boleto,5,Não
774,Raul Teixeira,21,Masculino,foliveira@vieira.com,Argentina,2023-11-18,Notebook,Eletrônicos,2,81.37,PIX,2,Não
775,Caio Rodrigues,45,Masculino,renan96@gmail.com,Angola,2023-07-19,Fone de Ouvido,Eletrônicos,3,1977.75,Débito,4,Não
776,Nicolas Nunes,25,Outro,llima@uol.com.br,Argentina,2025-03-17,Tablet,Eletrônicos,1,415.43,PIX,2,Sim
777,Luiz Gustavo da Rosa,65,Outro,elisapinto@lopes.br,Portugal,2023-08-28,Sofá,Casa,5,1996.03,Cartão de Crédito,5,Sim
778,Ana Lívia Duarte,44,Masculino,brunada-mota@silva.br,Argentina,2024-12-23,Romance,Livros,3,61.66,Cartão de Crédito,4,Não
779,Henrique Aragão,55,Masculino,liviavieira@da.com,Portugal,2023-12-11,Camiseta,Roupas,1,925.86,Débito,4,Não
780,Pietra Fogaça,56,Outro,eduarda57@bol.com.br,Brasil,2023-06-27,Arroz,Alimentos,5,1902.28,PIX,5,Sim
781,Mariana Silveira,31,Masculino,osilva@bol.com.br,Portugal,2024-04-17,Arroz,Alimentos,1,1098.84,Débito,1,Não
782,Ryan Ferreira,34,Masculino,vitoria44@ig.com.br,Argentina,2023-10-30,Romance,Livros,1,1706.17,Boleto,4,Não
783,Eloah Fernandes,36,Outro,pedro-henrique01@ig.com.br,Argentina,2024-07-27,Tablet,Eletrônicos,4,1604.19,PIX,5,Sim
784,Camila Nascimento,40,Outro,vitor-hugo83@ig.com.br,Brasil,2023-06-02,Feijão,Alimentos,4,896.43,Débito,4,Não
785,Vinicius Lopes,54,Outro,olivia20@silva.com,Angola,2024-07-22,Fone de Ouvido,Eletrônicos,3,1231.6,Débito,4,Sim
786,Alice Silveira,20,Outro,mariane17@santos.org,Portugal,2023-06-24,Suspense,Livros,2,1862.03,Cartão de Crédito,3,Não
787,Lavínia da Costa,45,Masculino,pedroda-cunha@ig.com.br,Angola,2025-02-28,Feijão,Alimentos,2,1371.78,PIX,2,Não
788,Luiz Gustavo da Luz,36,Outro,ramoseloah@cavalcanti.br,Brasil,2025-04-09,Liquidificador,Casa,1,1031.69,Débito,4,Sim
789,Srta. Sophia Costela,47,Outro,klopes@ig.com.br,Moçambique,2024-02-28,Macarrão,Alimentos,3,1175.28,Cartão de Crédito,1,Não
790,Thomas Porto,29,Masculino,ocorreia@da.com,Angola,2023-09-29,Smartphone,Eletrônicos,4,1754.74,PIX,3,Não
791,Sofia da Mota,66,Outro,mouravicente@da.net,Angola,2024-02-29,Geladeira,Casa,3,1933.77,Boleto,2,Sim
792,João Guilherme Souza,23,Outro,maiteduarte@uol.com.br,Moçambique,2023-07-30,Arroz,Alimentos,4,1073.41,Cartão de Crédito,4,Sim
793,Gabrielly Oliveira,18,Masculino,santosenzo-gabriel@uol.com.br,Angola,2024-11-25,Fantasia,Livros,5,1454.56,PIX,5,Não
794,Marcela Ramos,62,Outro,nataliada-mata@nogueira.br,Angola,2025-03-22,Arroz,Alimentos,2,278.88,Boleto,1,Sim
795,Luiz Otávio Costela,62,Masculino,isis24@ig.com.br,Brasil,2024-07-07,Vestido,Roupas,2,1302.98,Débito,5,Sim
796,Emanuella Barbosa,23,Feminino,brendanascimento@gmail.com,Angola,2023-10-28,Vestido,Roupas,4,53.42,Boleto,2,Não
797,Sr. Luiz Gustavo Rocha,49,Feminino,isaac83@ig.com.br,Brasil,2025-02-25,Suspense,Livros,2,596.71,Débito,1,Não
798,Erick Peixoto,18,Masculino,nina94@cardoso.com,Angola,2024-06-04,Fantasia,Livros,5,1195.72,PIX,1,Não
799,Isabella Oliveira,43,Feminino,bryansilva@das.br,Moçambique,2024-07-31,Fogão,Casa,2,1431.44,Cartão de Crédito,4,Não
800,Catarina Ferreira,53,Masculino,barbosanatalia@yahoo.com.br,Portugal,2024-07-09,Fantasia,Livros,1,994.63,PIX,4,Não
801,Ana Julia Silva,19,Masculino,silveirakevin@da.org,Portugal,2024-12-01,Vestido,Roupas,3,881.84,Boleto,5,Não
802,Sr. Miguel Peixoto,56,Outro,da-rochabruna@bol.com.br,Angola,2024-05-04,Jaqueta,Roupas,4,1920.01,PIX,4,Sim
803,Alana Souza,57,Masculino,melojoao-pedro@sales.br,Portugal,2024-12-02,Fone de Ouvido,Eletrônicos,2,354.85,Boleto,5,Não
804,Marina Teixeira,24,Feminino,yviana@pereira.br,Angola,2024-01-26,Feijão,Alimentos,2,1118.09,Cartão de Crédito,3,Não
805,Eloah da Costa,40,Outro,giovannabarbosa@porto.com,Argentina,2025-01-08,Camiseta,Roupas,1,682.09,Cartão de Crédito,5,Sim
806,Lucas da Conceição,25,Outro,ecaldeira@da.com,Argentina,2024-06-30,Autoajuda,Livros,3,1571.92,Cartão de Crédito,5,Não
807,Thales Souza,27,Outro,wfarias@da.org,Moçambique,2023-05-17,Liquidificador,Casa,1,1854.0,Débito,4,Sim
808,João Miguel Pinto,24,Outro,costanicolas@yahoo.com.br,Moçambique,2024-12-02,Smartphone,Eletrônicos,5,219.77,Cartão de Crédito,2,Não
809,Vitor Nogueira,28,Outro,davi-lucca57@ig.com.br,Portugal,2023-10-24,Fantasia,Livros,1,317.05,PIX,3,Sim
810,Ana Lívia Castro,25,Masculino,arthurcavalcanti@azevedo.br,Angola,2024-12-10,Romance,Livros,2,1671.28,Débito,3,Não
811,Henrique Melo,50,Masculino,qsales@duarte.br,Brasil,2024-10-12,Macarrão,Alimentos,4,727.68,Boleto,2,Não
812,Sra. Ana Beatriz Dias,68,Masculino,gabrielda-luz@aragao.br,Argentina,2024-01-21,Fantasia,Livros,4,1797.15,PIX,1,Não
813,Thales da Mota,27,Masculino,guilherme00@uol.com.br,Moçambique,2023-09-20,Smartphone,Eletrônicos,3,636.46,Boleto,4,Sim
814,Evelyn Nogueira,43,Masculino,joao-guilhermeramos@fernandes.br,Argentina,2024-08-10,Liquidificador,Casa,5,1945.6,Débito,4,Não
815,Ana Vitória Aragão,64,Outro,marcelo20@yahoo.com.br,Portugal,2023-09-11,Arroz,Alimentos,3,1801.41,Boleto,4,Não
816,Benício Aragão,59,Masculino,fcunha@costa.net,Moçambique,2023-04-21,Fogão,Casa,3,1776.47,Débito,2,Não
817,Rodrigo Porto,23,Masculino,yasmin99@yahoo.com.br,Moçambique,2023-08-11,Chocolate,Alimentos,2,1045.73,PIX,2,Sim
818,Ian Peixoto,50,Outro,nascimentonicole@yahoo.com.br,Portugal,2024-08-12,Geladeira,Casa,2,56.61,PIX,2,Não
819,Caio Dias,64,Feminino,martinssamuel@ig.com.br,Moçambique,2025-01-01,Smartphone,Eletrônicos,3,526.92,PIX,1,Sim
820,Luiz Henrique Correia,66,Outro,enricoalves@barros.br,Brasil,2024-01-18,Autoajuda,Livros,5,1476.35,Débito,3,Sim
821,Juliana da Conceição,69,Outro,wcavalcanti@gmail.com,Moçambique,2024-05-15,Sofá,Casa,3,605.41,Boleto,4,Sim
822,Clarice Moreira,24,Feminino,davi-lucas77@pires.org,Moçambique,2025-01-09,Sofá,Casa,3,914.08,Boleto,4,Não
823,Rafaela Pires,23,Masculino,cecilia64@costela.br,Brasil,2023-09-12,Suspense,Livros,4,437.42,Cartão de Crédito,3,Não
824,Maitê Santos,55,Outro,laracorreia@campos.com,Moçambique,2024-04-29,Autoajuda,Livros,5,1002.67,Débito,4,Não
825,Dra. Maria Eduarda Castro,64,Feminino,ferreiravalentina@bol.com.br,Argentina,2023-09-07,Calça Jeans,Roupas,4,1425.19,Boleto,5,Sim
826,Davi Souza,62,Masculino,hduarte@nogueira.br,Angola,2024-08-14,Romance,Livros,2,1888.7,PIX,1,Não
827,Clarice Cunha,25,Masculino,davi-lucas87@hotmail.com,Portugal,2023-04-15,Geladeira,Casa,1,1050.33,Cartão de Crédito,3,Não
828,Isabelly Rezende,41,Feminino,helenacardoso@bol.com.br,Portugal,2023-06-10,Romance,Livros,2,292.86,Débito,1,Não
829,Dra. Ana Laura Rodrigues,36,Masculino,enzo-gabriel62@teixeira.com,Argentina,2024-05-30,Romance,Livros,1,1099.6,Cartão de Crédito,1,Não
830,Dr. Ryan Melo,48,Outro,iancampos@gmail.com,Portugal,2024-10-02,Fogão,Casa,3,1564.89,Débito,5,Sim
831,Sra. Lavínia Santos,66,Masculino,lsales@gmail.com,Moçambique,2024-02-01,Fantasia,Livros,4,306.48,PIX,1,Não
832,Nicole da Luz,42,Masculino,brenda49@uol.com.br,Angola,2023-08-13,Arroz,Alimentos,4,1474.47,Cartão de Crédito,2,Sim
833,Isabella Castro,54,Outro,caua81@gmail.com,Portugal,2023-04-20,Liquidificador,Casa,5,179.45,Cartão de Crédito,5,Sim
834,Lucas Gabriel Sales,66,Feminino,lais38@das.com,Moçambique,2025-03-28,Smartphone,Eletrônicos,5,367.69,Cartão de Crédito,3,Sim
835,Dr. Isaac da Rocha,33,Outro,azevedoisabel@ig.com.br,Moçambique,2023-09-18,Romance,Livros,5,1217.64,Débito,5,Sim
836,Sr. Emanuel da Costa,49,Masculino,pmendes@da.com,Portugal,2024-12-20,Suspense,Livros,4,57.87,PIX,4,Não
837,Maria Sophia Pinto,23,Masculino,enzo-gabrielbarbosa@uol.com.br,Brasil,2023-12-31,Sofá,Casa,3,296.63,PIX,1,Sim
838,Enzo Gabriel Souza,37,Feminino,nmendes@uol.com.br,Argentina,2023-05-30,Tablet,Eletrônicos,2,64.07,Cartão de Crédito,3,Não
839,Raul da Rocha,24,Feminino,monteiroian@santos.net,Argentina,2023-10-01,Autoajuda,Livros,3,757.27,Cartão de Crédito,1,Sim
840,Sabrina Sales,33,Outro,pireskevin@uol.com.br,Moçambique,2024-12-21,Vestido,Roupas,5,1507.26,Débito,1,Não
841,Pedro Farias,21,Feminino,laura77@cavalcanti.com,Angola,2024-11-26,Fogão,Casa,1,973.5,Débito,2,Sim
842,Srta. Eduarda Ribeiro,35,Outro,lopesmaria-julia@bol.com.br,Moçambique,2023-11-12,Notebook,Eletrônicos,5,1306.59,Boleto,3,Não
843,Marina da Costa,46,Masculino,ada-cunha@hotmail.com,Moçambique,2024-01-05,Calça Jeans,Roupas,3,1085.48,Boleto,2,Não
844,Dr. Gustavo Teixeira,53,Feminino,yda-mota@monteiro.com,Brasil,2023-07-21,Fone de Ouvido,Eletrônicos,5,585.61,Boleto,1,Sim
845,Juan da Costa,48,Feminino,da-cunhaleandro@castro.br,Moçambique,2024-09-26,Chocolate,Alimentos,3,1686.45,Boleto,5,Não
846,Nicolas Correia,20,Masculino,agathamelo@gomes.com,Moçambique,2023-06-12,Liquidificador,Casa,3,188.53,Cartão de Crédito,2,Não
847,Maria Alice Rodrigues,45,Masculino,cardosorafael@da.net,Moçambique,2023-07-12,Geladeira,Casa,3,1273.99,Débito,3,Sim
848,Alexia Melo,60,Feminino,jsilveira@ig.com.br,Portugal,2023-12-03,Vestido,Roupas,5,663.63,Boleto,1,Não
849,Dr. Igor da Conceição,18,Masculino,ana-sophiaporto@gmail.com,Argentina,2024-10-18,Fantasia,Livros,4,1080.88,Cartão de Crédito,5,Sim
850,Alexia Nunes,70,Outro,martinssarah@uol.com.br,Angola,2023-05-28,Tablet,Eletrônicos,4,1656.66,PIX,4,Sim
851,Carlos Eduardo Costela,67,Outro,silvarafaela@uol.com.br,Brasil,2023-09-27,Fone de Ouvido,Eletrônicos,3,1873.13,Débito,1,Sim
852,Ana Beatriz Lopes,65,Masculino,vitor05@duarte.br,Portugal,2024-03-07,Feijão,Alimentos,1,1634.4,PIX,2,Sim
853,Alexia Fernandes,49,Feminino,laracardoso@moreira.com,Brasil,2025-02-01,Chocolate,Alimentos,5,426.08,Boleto,4,Sim
854,Lucca Almeida,35,Outro,ferreiraemilly@sales.br,Moçambique,2024-12-20,Suspense,Livros,5,395.6,Boleto,1,Sim
855,Cauê Moreira,65,Masculino,smoura@cardoso.org,Argentina,2023-08-10,Feijão,Alimentos,5,1460.51,PIX,2,Sim
856,Lavínia Peixoto,62,Outro,peixotoamanda@gmail.com,Moçambique,2025-01-03,Geladeira,Casa,5,1767.37,Cartão de Crédito,4,Sim
857,Rafael Cunha,38,Feminino,vjesus@nascimento.com,Angola,2023-10-05,Arroz,Alimentos,5,938.51,PIX,5,Sim
858,Nathan Peixoto,64,Masculino,npereira@yahoo.com.br,Brasil,2023-08-12,Chocolate,Alimentos,5,903.23,Cartão de Crédito,4,Sim
859,Emanuelly Barros,39,Masculino,wsales@da.br,Moçambique,2023-10-18,Notebook,Eletrônicos,4,1915.97,Boleto,2,Sim
860,Gabriel da Cruz,39,Feminino,caroline05@lima.com,Brasil,2024-06-12,Smartphone,Eletrônicos,4,869.58,Cartão de Crédito,5,Não
861,Bianca Barbosa,34,Masculino,ryan11@gmail.com,Brasil,2024-01-30,Suspense,Livros,3,1666.71,PIX,5,Sim
862,Eduardo Monteiro,22,Outro,julia03@lopes.com,Moçambique,2023-10-03,Romance,Livros,4,1162.08,Cartão de Crédito,1,Sim
863,Ana Luiza Vieira,42,Feminino,da-rochamurilo@yahoo.com.br,Brasil,2025-02-23,Camiseta,Roupas,4,119.03,Débito,1,Sim
864,Danilo Caldeira,61,Masculino,benjamindias@gmail.com,Moçambique,2024-06-30,Tablet,Eletrônicos,4,809.35,Débito,2,Sim
865,Joana Silveira,47,Feminino,erodrigues@yahoo.com.br,Angola,2023-10-03,Romance,Livros,3,1305.33,Cartão de Crédito,4,Não
866,Ana Laura Novaes,55,Masculino,dnogueira@hotmail.com,Brasil,2024-12-09,Smartphone,Eletrônicos,5,1429.47,Boleto,5,Sim
867,Ana Clara da Mata,58,Outro,sabrina83@da.org,Portugal,2025-03-19,Chocolate,Alimentos,4,1452.0,Débito,2,Sim
868,Antônio Cardoso,26,Masculino,brendaalmeida@yahoo.com.br,Brasil,2024-11-25,Jaqueta,Roupas,5,877.34,PIX,3,Sim
869,Dra. Ana Júlia Sales,27,Feminino,jcorreia@moreira.com,Portugal,2023-11-11,Geladeira,Casa,3,743.97,Cartão de Crédito,5,Sim
870,Leandro Nogueira,21,Masculino,santoslavinia@uol.com.br,Moçambique,2023-07-22,Liquidificador,Casa,4,694.19,Boleto,2,Sim
871,Luana Campos,39,Masculino,heloisaramos@hotmail.com,Angola,2024-10-11,Autoajuda,Livros,5,1136.53,PIX,5,Não
872,Gabrielly Dias,44,Feminino,pedro-henrique88@hotmail.com,Argentina,2023-06-09,Fone de Ouvido,Eletrônicos,1,996.9,Cartão de Crédito,2,Sim
873,Cauê Campos,47,Outro,diego99@uol.com.br,Argentina,2024-10-07,Vestido,Roupas,3,1616.47,Débito,2,Não
874,Dr. Kevin da Paz,29,Masculino,portolorenzo@rodrigues.com,Portugal,2024-10-09,Smartphone,Eletrônicos,3,69.74,Cartão de Crédito,2,Não
875,Enzo das Neves,46,Masculino,lpeixoto@nunes.br,Moçambique,2024-07-22,Arroz,Alimentos,1,406.25,PIX,2,Sim
876,Caroline Aragão,34,Outro,novaesisis@ig.com.br,Argentina,2023-05-18,Feijão,Alimentos,2,400.02,Boleto,3,Sim
877,Maitê Cavalcanti,19,Outro,alice65@hotmail.com,Argentina,2024-03-07,Romance,Livros,3,1872.87,PIX,4,Sim
878,Ana Júlia Lima,41,Feminino,isaac52@uol.com.br,Argentina,2023-06-13,Fogão,Casa,1,245.8,Boleto,2,Sim
879,Joaquim Oliveira,52,Feminino,marcelo15@castro.com,Portugal,2024-08-25,Chocolate,Alimentos,2,1842.82,Boleto,5,Não
880,Ana Vitória Nascimento,68,Masculino,bcastro@gmail.com,Portugal,2024-11-07,Camiseta,Roupas,3,1746.97,Débito,2,Sim
881,Davi da Costa,68,Feminino,joao-pedrolima@castro.br,Moçambique,2023-12-31,Notebook,Eletrônicos,5,782.35,PIX,4,Não
882,João Vitor Silveira,29,Feminino,calebecosta@cunha.com,Portugal,2024-12-22,Fogão,Casa,4,952.78,Débito,5,Sim
883,Julia Cardoso,31,Masculino,maysa01@nascimento.net,Argentina,2023-07-04,Suspense,Livros,4,445.0,Débito,4,Sim
884,Srta. Letícia Ramos,41,Feminino,vitor96@almeida.com,Moçambique,2023-12-11,Notebook,Eletrônicos,1,597.15,PIX,2,Sim
885,Kamilly Carvalho,47,Outro,gabrielvieira@yahoo.com.br,Moçambique,2024-02-26,Chocolate,Alimentos,4,940.43,Débito,3,Não
886,Cecília Martins,38,Feminino,thales86@ig.com.br,Angola,2023-07-02,Notebook,Eletrônicos,4,475.24,Cartão de Crédito,3,Sim
887,Otávio Teixeira,36,Outro,maria-luiza49@cardoso.br,Moçambique,2024-01-12,Liquidificador,Casa,3,1853.95,Cartão de Crédito,1,Sim
888,Isabel Moraes,41,Masculino,pietro77@oliveira.br,Moçambique,2023-04-26,Jaqueta,Roupas,2,1353.46,PIX,3,Não
889,Emilly da Cruz,30,Outro,oliveiramaria-clara@hotmail.com,Moçambique,2024-11-15,Jaqueta,Roupas,1,1542.45,PIX,3,Não
890,Lucca Ribeiro,43,Outro,das-nevesbeatriz@barros.br,Brasil,2023-09-30,Suspense,Livros,4,462.88,Boleto,4,Sim
891,Melissa da Luz,51,Outro,fogacamaria-cecilia@ig.com.br,Moçambique,2024-01-29,Fantasia,Livros,3,1585.91,PIX,2,Não
892,Luiza Gomes,67,Outro,miguelda-luz@uol.com.br,Angola,2025-03-12,Vestido,Roupas,4,1707.36,Cartão de Crédito,3,Sim
893,João Lucas Cavalcanti,54,Masculino,costagustavo-henrique@rocha.br,Portugal,2023-05-22,Fone de Ouvido,Eletrônicos,3,686.25,Débito,4,Não
894,Caio Farias,66,Outro,gdias@fogaca.org,Moçambique,2023-05-18,Macarrão,Alimentos,5,56.25,Cartão de Crédito,2,Sim
895,Catarina Costela,39,Outro,samuel06@cardoso.com,Moçambique,2023-08-08,Fogão,Casa,4,416.37,Débito,1,Não
896,Bruna Moreira,30,Feminino,da-luzrodrigo@sales.br,Brasil,2023-06-05,Chocolate,Alimentos,3,195.55,Cartão de Crédito,5,Sim
897,Daniel Araújo,20,Outro,melissaduarte@yahoo.com.br,Moçambique,2024-03-22,Romance,Livros,2,406.01,Débito,3,Sim
898,Melissa Nogueira,32,Feminino,lucas-gabrielnascimento@gmail.com,Moçambique,2025-02-09,Fone de Ouvido,Eletrônicos,1,743.62,Cartão de Crédito,2,Não
